Gene_Product,In_WildYak,In_Takin,In_WaterBuffalo
olfactory receptor 4D1-like,TRUE,TRUE,TRUE
uncharacterized protein C11orf16 homolog,TRUE,TRUE,TRUE
amyloid beta A4 precursor protein-binding family B member 1-interacting protein,TRUE,TRUE,TRUE
serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform isoform X1,TRUE,TRUE,TRUE
protein MIX23 isoform X1,TRUE,TRUE,TRUE
histone-lysine N-methyltransferase SETMAR,TRUE,TRUE,TRUE
kinesin-like protein KIF16B isoform X3,TRUE,TRUE,TRUE
zinc finger and BTB domain-containing protein 44 isoform X3,TRUE,TRUE,TRUE
cyclin-dependent kinase 5 activator 2,TRUE,TRUE,TRUE
microtubule-associated protein tau isoform X3,TRUE,TRUE,TRUE
complement C1q tumor necrosis factor-related protein 8,TRUE,TRUE,TRUE
F-box/LRR-repeat protein 4,TRUE,TRUE,TRUE
choline transporter-like protein 1 isoform X1,TRUE,TRUE,TRUE
ribonuclease K6,TRUE,TRUE,TRUE
"alpha-(1,3)-fucosyltransferase 7",TRUE,TRUE,TRUE
ubiquitin-like protein 7 isoform X1,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: paraneoplastic antigen-like protein 5,TRUE,TRUE,TRUE
"elongation factor G, mitochondrial",TRUE,TRUE,TRUE
activated CDC42 kinase 1 isoform X3,TRUE,TRUE,TRUE
CCR4-NOT transcription complex subunit 2 isoform X1,TRUE,TRUE,TRUE
PX domain-containing protein kinase-like protein isoform X5,TRUE,TRUE,TRUE
collagen alpha-3(V) chain isoform X2,TRUE,TRUE,TRUE
lysine-specific demethylase 6A isoform X1,TRUE,TRUE,TRUE
RNA-binding protein with multiple splicing isoform X1,TRUE,TRUE,TRUE
WW domain-containing oxidoreductase isoform X2,TRUE,TRUE,TRUE
protein transport protein Sec61 subunit alpha,TRUE,TRUE,TRUE
"histone-lysine N-methyltransferase, H3 lysine-79 specific isoform X2",TRUE,TRUE,TRUE
trafficking kinesin-binding protein 1 isoform X2,TRUE,TRUE,TRUE
adenylate cyclase type 6 isoform X2,TRUE,TRUE,TRUE
far upstream element-binding protein 1 isoform X5,TRUE,TRUE,TRUE
protein ABHD13,TRUE,TRUE,TRUE
inhibitor of growth protein 4 isoform X2,TRUE,TRUE,TRUE
NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4,TRUE,TRUE,TRUE
olfactory receptor 4F4,TRUE,TRUE,TRUE
BTB/POZ domain-containing protein KCTD3 isoform X2,TRUE,TRUE,TRUE
insulinoma-associated protein 2,TRUE,TRUE,TRUE
"D-beta-hydroxybutyrate dehydrogenase, mitochondrial isoform X2",TRUE,TRUE,TRUE
sialomucin core protein 24 isoform X1,TRUE,TRUE,TRUE
T-cell surface glycoprotein CD8 beta chain,TRUE,TRUE,TRUE
RNA-binding protein with serine-rich domain 1-like,TRUE,TRUE,TRUE
endoplasmic reticulum membrane sensor NFE2L1 isoform X1,TRUE,TRUE,TRUE
MAU2 chromatid cohesion factor homolog isoform X1,TRUE,TRUE,TRUE
enhancer of rudimentary homolog,TRUE,TRUE,TRUE
calcium/calmodulin-dependent protein kinase type II subunit beta isoform X6,TRUE,TRUE,TRUE
stromal cell-derived factor 1 isoform X2,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: zinc finger and SCAN domain-containing protein 9,TRUE,TRUE,TRUE
7SK snRNA methylphosphate capping enzyme,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: zinc finger protein 597,TRUE,TRUE,TRUE
spindlin-2,TRUE,TRUE,TRUE
LHFPL tetraspan subfamily member 4 protein,TRUE,TRUE,TRUE
agouti-signaling protein,TRUE,TRUE,TRUE
14-3-3 protein beta/alpha,TRUE,TRUE,TRUE
protein WWC3 isoform X2,TRUE,TRUE,TRUE
"rRNA methyltransferase 2, mitochondrial",TRUE,TRUE,TRUE
adenylate cyclase type 1,TRUE,TRUE,TRUE
sterol regulatory element-binding protein cleavage-activating protein isoform X2,TRUE,TRUE,TRUE
nucleosome assembly protein 1-like 5,TRUE,TRUE,TRUE
extracellular tyrosine-protein kinase PKDCC isoform X1,TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase SMURF1 isoform X2,TRUE,TRUE,TRUE
interleukin enhancer-binding factor 3 isoform X2,TRUE,TRUE,TRUE
achaete-scute homolog 2,TRUE,TRUE,TRUE
zinc finger protein 792 isoform X2,TRUE,TRUE,TRUE
regucalcin,TRUE,TRUE,TRUE
protein SREK1IP1,TRUE,TRUE,TRUE
peptidase inhibitor 16 isoform X1,TRUE,TRUE,TRUE
apoptosis-stimulating of p53 protein 2 isoform X2,TRUE,TRUE,TRUE
CCR4-NOT transcription complex subunit 1 isoform X4,TRUE,TRUE,TRUE
proteasome subunit beta type-5,TRUE,TRUE,TRUE
telomeric repeat-binding factor 2 isoform X2,TRUE,TRUE,TRUE
pre-mRNA 3'-end-processing factor FIP1 isoform X11,TRUE,TRUE,TRUE
isochorismatase domain-containing protein 1,TRUE,TRUE,TRUE
insulin-like growth factor 2 mRNA-binding protein 2 isoform X2,TRUE,TRUE,TRUE
tripartite motif-containing protein 55 isoform X5,TRUE,TRUE,TRUE
protein sprouty homolog 1,TRUE,TRUE,TRUE
semaphorin-3B isoform X3,TRUE,TRUE,TRUE
ubiquitin-associated protein 2-like isoform X7,TRUE,TRUE,TRUE
vacuole membrane protein 1 isoform X1,TRUE,TRUE,TRUE
cyclin-dependent kinase 13 isoform X1,TRUE,TRUE,TRUE
signal recognition particle receptor subunit alpha,TRUE,TRUE,TRUE
kinectin isoform X3,TRUE,TRUE,TRUE
retinoic acid receptor RXR-beta isoform X1,TRUE,TRUE,TRUE
vacuolar protein sorting-associated protein 33A,TRUE,TRUE,TRUE
olfactory receptor 52H1,TRUE,TRUE,TRUE
ras association domain-containing protein 1 isoform X1,TRUE,TRUE,TRUE
serine/arginine-rich splicing factor 6,TRUE,TRUE,TRUE
ragulator complex protein LAMTOR1,TRUE,TRUE,TRUE
fucose mutarotase,TRUE,TRUE,TRUE
HAUS augmin-like complex subunit 7 isoform X3,TRUE,TRUE,TRUE
protein FAM216B,TRUE,TRUE,TRUE
actin-related protein 3B isoform X1,TRUE,TRUE,TRUE
cell surface A33 antigen,TRUE,TRUE,TRUE
F-box only protein 38 isoform X4,TRUE,TRUE,TRUE
"solute carrier family 2, facilitated glucose transporter member 8 isoform X2",TRUE,TRUE,TRUE
complement decay-accelerating factor isoform X1,TRUE,TRUE,TRUE
transcription initiation factor TFIID subunit 2 isoform X2,TRUE,TRUE,TRUE
scavenger receptor class B member 1 isoform X1,TRUE,TRUE,TRUE
UPF0729 protein C18orf32 homolog,TRUE,TRUE,TRUE
myocardin-related transcription factor A isoform X1,TRUE,TRUE,TRUE
"kynurenine/alpha-aminoadipate aminotransferase, mitochondrial",TRUE,TRUE,TRUE
RING finger protein 39,TRUE,TRUE,TRUE
"methylglutaconyl-CoA hydratase, mitochondrial isoform X1",TRUE,TRUE,TRUE
orexigenic neuropeptide QRFP,TRUE,TRUE,TRUE
small cell adhesion glycoprotein,TRUE,TRUE,TRUE
DNA polymerase beta isoform X2,TRUE,TRUE,TRUE
DNA damage-inducible transcript 4 protein,TRUE,TRUE,TRUE
gastrin,TRUE,TRUE,TRUE
zinc finger protein 322,TRUE,TRUE,TRUE
acrosin,TRUE,TRUE,TRUE
protein AMN1 homolog isoform X1,TRUE,TRUE,TRUE
TELO2-interacting protein 1 homolog isoform X1,TRUE,TRUE,TRUE
prostaglandin G/H synthase 2,TRUE,TRUE,TRUE
RNA binding protein fox-1 homolog 1 isoform X6,TRUE,TRUE,TRUE
UBX domain-containing protein 10,TRUE,TRUE,TRUE
armadillo repeat-containing protein 8 isoform X1,TRUE,TRUE,TRUE
actin-histidine N-methyltransferase isoform X2,TRUE,TRUE,TRUE
stress-induced-phosphoprotein 1,TRUE,TRUE,TRUE
transcription factor Sp3,TRUE,TRUE,TRUE
cellular communication network factor 6,TRUE,TRUE,TRUE
ligand of Numb protein X 2,TRUE,TRUE,TRUE
coiled-coil-helix-coiled-coil-helix domain-containing protein 2,TRUE,TRUE,TRUE
"myosin light chain 1/3, skeletal muscle isoform isoform X2",TRUE,TRUE,TRUE
tumor protein 63 isoform X2,TRUE,TRUE,TRUE
cone-rod homeobox protein,TRUE,TRUE,TRUE
serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform isoform X1,TRUE,TRUE,TRUE
olfactory receptor 9A4-like,TRUE,TRUE,TRUE
ubiquitin carboxyl-terminal hydrolase 3 isoform X2,TRUE,TRUE,TRUE
partitioning defective 3 homolog isoform X4,TRUE,TRUE,TRUE
"keratin, type I cytoskeletal 12",TRUE,TRUE,TRUE
zinc finger MIZ domain-containing protein 1 isoform X4,TRUE,TRUE,TRUE
regenerating islet-derived protein 4,TRUE,TRUE,TRUE
VIP36-like protein isoform X1,TRUE,TRUE,TRUE
rap guanine nucleotide exchange factor 1 isoform X5,TRUE,TRUE,TRUE
ubiquitin carboxyl-terminal hydrolase 47 isoform X1,TRUE,TRUE,TRUE
mitochondrial inner membrane protease ATP23 homolog isoform X1,TRUE,TRUE,TRUE
gephyrin isoform X1,TRUE,TRUE,TRUE
alpha-protein kinase 3 isoform X2,TRUE,TRUE,TRUE
epithelial membrane protein 3,TRUE,TRUE,TRUE
heat shock factor protein 4 isoform X4,TRUE,TRUE,TRUE
reticulocalbin-3,TRUE,TRUE,TRUE
adenosylhomocysteinase 3 isoform X1,TRUE,TRUE,TRUE
rab effector Noc2 isoform X1,TRUE,TRUE,TRUE
ciliary neurotrophic factor,TRUE,TRUE,TRUE
calpain-6,TRUE,TRUE,TRUE
beta-glucuronidase,TRUE,TRUE,TRUE
MAP kinase-interacting serine/threonine-protein kinase 1 isoform X1,TRUE,TRUE,TRUE
adenylate cyclase type 5,TRUE,TRUE,TRUE
growth factor receptor-bound protein 10 isoform X1,TRUE,TRUE,TRUE
serine protease 27,TRUE,TRUE,TRUE
patatin-like phospholipase domain-containing protein 2,TRUE,TRUE,TRUE
WD repeat domain phosphoinositide-interacting protein 4 isoform X1,TRUE,TRUE,TRUE
TP53-regulated inhibitor of apoptosis 1,TRUE,TRUE,TRUE
sclerostin domain-containing protein 1,TRUE,TRUE,TRUE
m7GpppN-mRNA hydrolase,TRUE,TRUE,TRUE
galactose-1-phosphate uridylyltransferase isoform X2,TRUE,TRUE,TRUE
"inorganic pyrophosphatase 2, mitochondrial isoform X2",TRUE,TRUE,TRUE
calcium/calmodulin-dependent protein kinase kinase 1,TRUE,TRUE,TRUE
"transcription termination factor 3, mitochondrial isoform X2",TRUE,TRUE,TRUE
methenyltetrahydrofolate synthase domain-containing protein isoform X3,TRUE,TRUE,TRUE
collagen alpha-1(X) chain,TRUE,TRUE,TRUE
"pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",TRUE,TRUE,TRUE
rho guanine nucleotide exchange factor 40 isoform X2,TRUE,TRUE,TRUE
olfactory receptor 5AN1-like,TRUE,TRUE,TRUE
sphingosine 1-phosphate receptor 1,TRUE,TRUE,TRUE
actin-related protein 3,TRUE,TRUE,TRUE
protein lifeguard 3,TRUE,TRUE,TRUE
syntaxin-binding protein 1 isoform X1,TRUE,TRUE,TRUE
BTB/POZ domain-containing protein KCTD6 isoform X1,TRUE,TRUE,TRUE
ankyrin repeat and SAM domain-containing protein 1A isoform X3,TRUE,TRUE,TRUE
ATP-citrate synthase isoform X2,TRUE,TRUE,TRUE
proline-rich nuclear receptor coactivator 1,TRUE,TRUE,TRUE
protein Wnt-8a,TRUE,TRUE,TRUE
TBC1 domain family member 8 isoform X1,TRUE,TRUE,TRUE
eukaryotic translation initiation factor 3 subunit E,TRUE,TRUE,TRUE
calcium/calmodulin-dependent protein kinase type II subunit gamma isoform X13,TRUE,TRUE,TRUE
pleckstrin homology domain-containing family F member 1,TRUE,TRUE,TRUE
importin subunit alpha-3,TRUE,TRUE,TRUE
H(+)/Cl(-) exchange transporter 4 isoform X2,TRUE,TRUE,TRUE
very-long-chain 3-oxoacyl-CoA reductase,TRUE,TRUE,TRUE
zinc finger BED domain-containing protein 4,TRUE,TRUE,TRUE
C-C motif chemokine 16,TRUE,TRUE,TRUE
TLR4 interactor with leucine rich repeats,TRUE,TRUE,TRUE
"POU domain, class 4, transcription factor 3",TRUE,TRUE,TRUE
forkhead box protein I3,TRUE,TRUE,TRUE
meiotic recombination protein REC8 homolog,TRUE,TRUE,TRUE
phosphatidylinositol 4-phosphate 5-kinase-like protein 1,TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase HECTD1 isoform X1,TRUE,TRUE,TRUE
CLIP-associating protein 2 isoform X3,TRUE,TRUE,TRUE
copper homeostasis protein cutC homolog isoform X1,TRUE,TRUE,TRUE
probable G-protein coupled receptor 45,TRUE,TRUE,TRUE
membrane-bound transcription factor site-2 protease isoform X1,TRUE,TRUE,TRUE
"keratin, type I cytoskeletal 42",TRUE,TRUE,TRUE
NF-kappa-B essential modulator isoform X1,TRUE,TRUE,TRUE
serine protease 33,TRUE,TRUE,TRUE
actin-binding LIM protein 2 isoform X2,TRUE,TRUE,TRUE
protein CLN8,TRUE,TRUE,TRUE
ribonucleoprotein PTB-binding 1 isoform X2,TRUE,TRUE,TRUE
CCAAT/enhancer-binding protein gamma,TRUE,TRUE,TRUE
N-acetylaspartate synthetase,TRUE,TRUE,TRUE
transcription factor p65,TRUE,TRUE,TRUE
transcription factor SOX-13 isoform X3,TRUE,TRUE,TRUE
polymeric immunoglobulin receptor,TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase MARCHF7 isoform X2,TRUE,TRUE,TRUE
tenascin isoform X1,TRUE,TRUE,TRUE
myosin regulatory light polypeptide 9 isoform X1,TRUE,TRUE,TRUE
mRNA turnover protein 4 homolog,TRUE,TRUE,TRUE
dehydrogenase/reductase SDR family member 11,TRUE,TRUE,TRUE
osteoclast stimulatory transmembrane protein,TRUE,TRUE,TRUE
serine/threonine-protein phosphatase 6 catalytic subunit,TRUE,TRUE,TRUE
"tryptophan 2,3-dioxygenase",TRUE,TRUE,TRUE
microtubule-associated tumor suppressor 1 isoform X2,TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase LRSAM1 isoform X1,TRUE,TRUE,TRUE
nuclear receptor corepressor 2 isoform X2,TRUE,TRUE,TRUE
granule associated Rac and RHOG effector protein 1,TRUE,TRUE,TRUE
neuropilin-1 isoform X2,TRUE,TRUE,TRUE
mitofusin-2,TRUE,TRUE,TRUE
cytoplasmic dynein 1 light intermediate chain 1,TRUE,TRUE,TRUE
MAPK regulated corepressor interacting protein 2 isoform X3,TRUE,TRUE,TRUE
transmembrane and coiled-coil domains protein 1 isoform X4,TRUE,TRUE,TRUE
GTP-binding protein GEM isoform X1,TRUE,TRUE,TRUE
gamma-enolase,TRUE,TRUE,TRUE
zinc-alpha-2-glycoprotein,TRUE,TRUE,TRUE
plakophilin-4 isoform X1,TRUE,TRUE,TRUE
forkhead box protein P4 isoform X3,TRUE,TRUE,TRUE
homeodomain-interacting protein kinase 1 isoform X2,TRUE,TRUE,TRUE
pre-B-cell leukemia transcription factor 1 isoform X2,TRUE,TRUE,TRUE
serine/arginine repetitive matrix protein 3,TRUE,TRUE,TRUE
zinc finger SWIM domain-containing protein 1,TRUE,TRUE,TRUE
"acetyl-CoA acetyltransferase, mitochondrial",TRUE,TRUE,TRUE
chromatin-remodeling ATPase INO80 isoform X2,TRUE,TRUE,TRUE
dihydrodiol dehydrogenase 3 isoform X3,TRUE,TRUE,TRUE
synaptotagmin-10,TRUE,TRUE,TRUE
ribonuclease P protein subunit p38,TRUE,TRUE,TRUE
forkhead box protein O1,TRUE,TRUE,TRUE
T-box transcription factor TBX21,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: 5'-nucleotidase domain-containing protein 4,TRUE,TRUE,TRUE
hepatoma-derived growth factor-related protein 3,TRUE,TRUE,TRUE
ras suppressor protein 1 isoform X2,TRUE,TRUE,TRUE
far upstream element-binding protein 1 isoform X4,TRUE,TRUE,TRUE
regulator of chromosome condensation isoform X2,TRUE,TRUE,TRUE
transcription factor COE3 isoform X3,TRUE,TRUE,TRUE
MAP kinase-activating death domain protein isoform X22,TRUE,TRUE,TRUE
S-methyl-5'-thioadenosine phosphorylase,TRUE,TRUE,TRUE
ubiquitin carboxyl-terminal hydrolase 27,TRUE,TRUE,TRUE
uncharacterized protein KIAA1671 homolog isoform X2,TRUE,TRUE,TRUE
signal transducer and activator of transcription 5B isoform X2,TRUE,TRUE,TRUE
sarcolemmal membrane-associated protein isoform X5,TRUE,TRUE,TRUE
uncharacterized protein C9orf40 homolog,TRUE,TRUE,TRUE
lactoylglutathione lyase,TRUE,TRUE,TRUE
DDB1- and CUL4-associated factor 8,TRUE,TRUE,TRUE
F-box only protein 32,TRUE,TRUE,TRUE
CUGBP Elav-like family member 2 isoform X1,TRUE,TRUE,TRUE
undifferentiated embryonic cell transcription factor 1,TRUE,TRUE,TRUE
neuralized-like protein 4 isoform X2,TRUE,TRUE,TRUE
betaine--homocysteine S-methyltransferase 1,TRUE,TRUE,TRUE
clathrin heavy chain 1 isoform X2,TRUE,TRUE,TRUE
cadherin-24,TRUE,TRUE,TRUE
"phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform isoform X1",TRUE,TRUE,TRUE
unconventional myosin-XVIIIa isoform X7,TRUE,TRUE,TRUE
non-structural maintenance of chromosomes element 3 homolog,TRUE,TRUE,TRUE
"NADH dehydrogenase (ubiquinone) complex I, assembly factor 6 isoform X2",TRUE,TRUE,TRUE
GAS2-like protein 1,TRUE,TRUE,TRUE
zinc finger CCHC domain-containing protein 10,TRUE,TRUE,TRUE
mitogen-activated protein kinase 3,TRUE,TRUE,TRUE
"histone-lysine N-methyltransferase, H3 lysine-79 specific isoform X3",TRUE,TRUE,TRUE
charged multivesicular body protein 1a,TRUE,TRUE,TRUE
dehydrogenase/reductase SDR family member 13,TRUE,TRUE,TRUE
gamma-aminobutyric acid receptor subunit epsilon,TRUE,TRUE,TRUE
chromodomain-helicase-DNA-binding protein 2 isoform X2,TRUE,TRUE,TRUE
bromodomain-containing protein 8 isoform X1,TRUE,TRUE,TRUE
pleckstrin homology domain-containing family G member 3 isoform X2,TRUE,TRUE,TRUE
transport and Golgi organization protein 1 homolog isoform X2,TRUE,TRUE,TRUE
multicilin,TRUE,TRUE,TRUE
PDZ domain-containing protein 4,TRUE,TRUE,TRUE
leucine-rich repeat neuronal protein 1,TRUE,TRUE,TRUE
CXXC-type zinc finger protein 1 isoform X1,TRUE,TRUE,TRUE
"high affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A isoform X1",TRUE,TRUE,TRUE
PIK3R3 upstream open reading frame protein,TRUE,TRUE,TRUE
"keratin, type II cytoskeletal 1",TRUE,TRUE,TRUE
secretin receptor,TRUE,TRUE,TRUE
probable G-protein coupled receptor 173,TRUE,TRUE,TRUE
short transient receptor potential channel 4-associated protein isoform X2,TRUE,TRUE,TRUE
olfactory receptor 10C1-like,TRUE,TRUE,TRUE
EMILIN-1,TRUE,TRUE,TRUE
interferon regulatory factor 9 isoform X2,TRUE,TRUE,TRUE
taste receptor type 2 member 7,TRUE,TRUE,TRUE
protein-arginine deiminase type-6,TRUE,TRUE,TRUE
SUN domain-containing protein 1 isoform X1,TRUE,TRUE,TRUE
carbohydrate sulfotransferase 10 isoform X2,TRUE,TRUE,TRUE
coiled-coil domain-containing protein 39,TRUE,TRUE,TRUE
zinc finger C2HC domain-containing protein 1B,TRUE,TRUE,TRUE
transcription factor 7-like 2 isoform X2,TRUE,TRUE,TRUE
zinc finger protein 821 isoform X3,TRUE,TRUE,TRUE
vesicle-trafficking protein SEC22c,TRUE,TRUE,TRUE
ras and Rab interactor 2 isoform X2,TRUE,TRUE,TRUE
vacuolar protein sorting-associated protein 52 homolog isoform X3,TRUE,TRUE,TRUE
synaptophysin-like protein 2,TRUE,TRUE,TRUE
leucine-rich repeat-containing protein 63,TRUE,TRUE,TRUE
swi5-dependent recombination DNA repair protein 1 homolog isoform X1,TRUE,TRUE,TRUE
eukaryotic initiation factor 4A-II isoform X1,TRUE,TRUE,TRUE
coiled-coil domain-containing protein 169,TRUE,TRUE,TRUE
X-ray radiation resistance-associated protein 1 isoform X1,TRUE,TRUE,TRUE
uncharacterized protein KIAA0232 homolog isoform X1,TRUE,TRUE,TRUE
WW domain-containing adapter protein with coiled-coil isoform X3,TRUE,TRUE,TRUE
protein FAM181B,TRUE,TRUE,TRUE
extracellular matrix protein 1 isoform X2,TRUE,TRUE,TRUE
V-type immunoglobulin domain-containing suppressor of T-cell activation,TRUE,TRUE,TRUE
protein YIF1A isoform X2,TRUE,TRUE,TRUE
LIM and senescent cell antigen-like-containing domain protein 1 isoform X4,TRUE,TRUE,TRUE
zinc finger protein 22,TRUE,TRUE,TRUE
LIM/homeobox protein Lhx5,TRUE,TRUE,TRUE
glutathione synthetase isoform X2,TRUE,TRUE,TRUE
U6 snRNA-associated Sm-like protein LSm3,TRUE,TRUE,TRUE
zinc finger protein 653 isoform X2,TRUE,TRUE,TRUE
ER membrane protein complex subunit 1 isoform X1,TRUE,TRUE,TRUE
single-stranded DNA-binding protein 2 isoform X4,TRUE,TRUE,TRUE
smoothelin isoform X3,TRUE,TRUE,TRUE
DDB1- and CUL4-associated factor 5 isoform X1,TRUE,TRUE,TRUE
exportin-2,TRUE,TRUE,TRUE
integrator complex subunit 7,TRUE,TRUE,TRUE
heterogeneous nuclear ribonucleoprotein U isoform X2,TRUE,TRUE,TRUE
peptidyl-prolyl cis-trans isomerase FKBP9,TRUE,TRUE,TRUE
potassium voltage-gated channel subfamily KQT member 5 isoform X1,TRUE,TRUE,TRUE
kinesin-like protein KIFC3 isoform X3,TRUE,TRUE,TRUE
pleckstrin homology domain-containing family A member 8 isoform X2,TRUE,TRUE,TRUE
integrin beta-5,TRUE,TRUE,TRUE
glutamate--cysteine ligase regulatory subunit,TRUE,TRUE,TRUE
kin of IRRE-like protein 2,TRUE,TRUE,TRUE
GPI ethanolamine phosphate transferase 2 isoform X3,TRUE,TRUE,TRUE
dnaJ homolog subfamily C member 9,TRUE,TRUE,TRUE
interleukin-1 alpha,TRUE,TRUE,TRUE
far upstream element-binding protein 1 isoform X1,TRUE,TRUE,TRUE
SWI/SNF complex subunit SMARCC2 isoform X3,TRUE,TRUE,TRUE
guanylate cyclase soluble subunit alpha-2,TRUE,TRUE,TRUE
"keratin, type II cytoskeletal 3",TRUE,TRUE,TRUE
poly(A)-specific ribonuclease PARN isoform X2,TRUE,TRUE,TRUE
platelet endothelial cell adhesion molecule isoform X2,TRUE,TRUE,TRUE
peptidyl-prolyl cis-trans isomerase FKBP11 isoform X1,TRUE,TRUE,TRUE
vesicle transport through interaction with t-SNAREs homolog 1A isoform X3,TRUE,TRUE,TRUE
T-cell acute lymphocytic leukemia protein 2,TRUE,TRUE,TRUE
GAS2-like protein 3,TRUE,TRUE,TRUE
nanos homolog 2,TRUE,TRUE,TRUE
WD repeat domain-containing protein 83,TRUE,TRUE,TRUE
uncharacterized protein NKAPD1 isoform X1,TRUE,TRUE,TRUE
mannosyl-oligosaccharide glucosidase,TRUE,TRUE,TRUE
son of sevenless homolog 2,TRUE,TRUE,TRUE
"glycerol-3-phosphate acyltransferase 1, mitochondrial isoform X1",TRUE,TRUE,TRUE
F-box only protein 44 isoform X1,TRUE,TRUE,TRUE
DNA topoisomerase 1,TRUE,TRUE,TRUE
ubiquitin-associated protein 2-like isoform X18,TRUE,TRUE,TRUE
ATP-sensitive inward rectifier potassium channel 14,TRUE,TRUE,TRUE
26S proteasome non-ATPase regulatory subunit 12,TRUE,TRUE,TRUE
non-histone chromosomal protein HMG-17,TRUE,TRUE,TRUE
mitogen-activated protein kinase kinase kinase kinase 4 isoform X13,TRUE,TRUE,TRUE
transportin-2 isoform X1,TRUE,TRUE,TRUE
fer3-like protein,TRUE,TRUE,TRUE
far upstream element-binding protein 1 isoform X11,TRUE,TRUE,TRUE
asparagine synthetase [glutamine-hydrolyzing],TRUE,TRUE,TRUE
dickkopf-related protein 1,TRUE,TRUE,TRUE
"troponin T, fast skeletal muscle isoform X5",TRUE,TRUE,TRUE
BTB/POZ domain-containing protein KCTD6 isoform X2,TRUE,TRUE,TRUE
protein PRRC2B isoform X11,TRUE,TRUE,TRUE
cilia- and flagella-associated protein 58,TRUE,TRUE,TRUE
histamine H1 receptor,TRUE,TRUE,TRUE
fermitin family homolog 2 isoform X4,TRUE,TRUE,TRUE
transcription factor SOX-6 isoform X3,TRUE,TRUE,TRUE
arginine vasopressin-induced protein 1,TRUE,TRUE,TRUE
mitogen-activated protein kinase kinase kinase kinase 4 isoform X10,TRUE,TRUE,TRUE
DDB1- and CUL4-associated factor 16,TRUE,TRUE,TRUE
inhibin beta A chain,TRUE,TRUE,TRUE
corepressor interacting with RBPJ 1,TRUE,TRUE,TRUE
F-actin-monooxygenase MICAL2 isoform X1,TRUE,TRUE,TRUE
mitochondrial import inner membrane translocase subunit Tim10 B,TRUE,TRUE,TRUE
C-C chemokine receptor type 3,TRUE,TRUE,TRUE
ATPase MORC2 isoform X5,TRUE,TRUE,TRUE
rho GTPase-activating protein 17 isoform X1,TRUE,TRUE,TRUE
nuclear receptor corepressor 2 isoform X3,TRUE,TRUE,TRUE
activating molecule in BECN1-regulated autophagy protein 1 isoform X2,TRUE,TRUE,TRUE
inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1 isoform X3,TRUE,TRUE,TRUE
centrobin isoform X2,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: olfactory receptor 5M8-like,TRUE,TRUE,TRUE
protein FAM162B,TRUE,TRUE,TRUE
carbonic anhydrase 1,TRUE,TRUE,TRUE
cytochrome b-245 heavy chain,TRUE,TRUE,TRUE
poly(rC)-binding protein 1,TRUE,TRUE,TRUE
lysine-specific demethylase 5C isoform X9,TRUE,TRUE,TRUE
beta-galactosidase-1-like protein 2,TRUE,TRUE,TRUE
leucine-rich repeat-containing protein 52,TRUE,TRUE,TRUE
protein NDRG3 isoform X2,TRUE,TRUE,TRUE
cysteine-rich protein 2-binding protein isoform X1,TRUE,TRUE,TRUE
minichromosome maintenance domain-containing protein 2,TRUE,TRUE,TRUE
guanine nucleotide-binding protein G(i) subunit alpha-1,TRUE,TRUE,TRUE
proline-rich protein 35,TRUE,TRUE,TRUE
AMP deaminase 1 isoform X1,TRUE,TRUE,TRUE
myogenic factor 5,TRUE,TRUE,TRUE
glutathione S-transferase omega-2,TRUE,TRUE,TRUE
