Gene_Product,In_WildYak,In_Takin,In_WaterBuffalo
cerebral cavernous malformations 2 protein-like,False,True,False
F-actin-monooxygenase MICAL3 isoform X13,True,False,True
dual specificity protein phosphatase 22 isoform X2,True,False,True
cellular nucleic acid-binding protein isoform X3,False,False,True
exonuclease mut-7 homolog isoform X6,False,False,True
adenylate kinase 7,True,True,True
E3 ubiquitin-protein ligase RNF8 isoform X5,True,False,False
synaptonemal complex central element protein 1-like isoform X2,False,False,True
dnaJ homolog subfamily B member 13,False,True,True
solute carrier family 15 member 2-like,False,True,False
translocating chain-associated membrane protein 2 isoform X6,False,False,True
thrombospondin type-1 domain-containing protein 7A isoform X1,False,False,True
LOW QUALITY PROTEIN: ethanolamine kinase 2,True,False,False
protein APCDD1,True,True,True
ly6/PLAUR domain-containing protein 5 isoform X2,False,False,True
ADP-ribosylation factor GTPase-activating protein 3,False,False,True
lipoma-preferred partner,True,True,True
nuclear body protein SP140 isoform X11,False,False,True
ATP-dependent DNA helicase Q1 isoform X1,True,False,True
LOW QUALITY PROTEIN: tyrosine-protein kinase Mer,True,False,False
splicing factor C9orf78 homolog,False,True,False
O-phosphoseryl-tRNA(Sec) selenium transferase isoform X3,False,False,True
selenocysteine insertion sequence-binding protein 2-like,False,True,False
E3 ubiquitin-protein ligase MARCHF8 isoform X1,True,False,True
microtubule cross-linking factor 1 isoform X1,False,True,True
neuronal migration protein doublecortin isoform X2,False,False,True
protein phosphatase 1 regulatory subunit 1C,False,True,False
midasin,True,True,False
stromal interaction molecule 1 isoform X4,True,True,True
dynactin subunit 1 isoform X5,True,True,True
monocarboxylate transporter 9 isoform X2,True,False,True
mitogen-activated protein kinase-binding protein 1 isoform X1,True,True,True
solute carrier family 23 member 2 isoform X2,True,False,True
claudin-17,True,True,True
keratin-associated protein 13-2,True,False,False
cell cycle checkpoint control protein RAD9A isoform X2,True,True,True
"arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 2 isoform X5",False,False,True
resistin isoform X2,False,False,True
ninjurin-2 isoform X1,True,False,True
probable G-protein coupled receptor 132 isoform X2,False,False,True
EMILIN-2 isoform X1,True,True,True
LOW QUALITY PROTEIN: reticulon-4 receptor-like 2,True,False,False
peroxisomal acyl-coenzyme A oxidase 2 isoform X1,True,False,True
SH3 domain and tetratricopeptide repeat-containing protein 2 isoform X2,True,False,True
regulator of G-protein signaling 13 isoform X1,False,False,True
terminal nucleotidyltransferase 5A,False,True,False
zinc finger protein 536,False,True,False
solute carrier family 45 member 4 isoform X5,False,False,True
TBC1 domain family member 5 isoform X1,False,False,True
FHF complex subunit HOOK-interacting protein 1A isoform X1,True,False,False
condensin-2 complex subunit G2,True,True,False
transient receptor potential cation channel subfamily M member 4 isoform X6,False,False,True
regulator of G-protein signaling 7 isoform X3,False,False,True
oocyte-specific histone RNA stem-loop-binding protein 2 isoform X1,False,False,True
"3-beta-hydroxysteroid-Delta(8), Delta(7)-isomerase isoform X2",False,True,False
transmembrane and coiled-coil domain-containing protein 3 isoform X1,False,True,True
S-phase kinase-associated protein 1-like,False,True,True
CD59 glycoprotein,True,True,True
unconventional myosin-X isoform X2,False,False,True
"39S ribosomal protein L49, mitochondrial",False,True,True
splicing factor YJU2 isoform X3,False,False,True
glutamate-rich protein 5,False,True,False
protein unc-119 homolog A isoform X2,False,False,True
protein KRBA1 isoform X1,True,False,True
bridge-like lipid transfer protein family member 2 isoform X4,True,False,False
1-phosphatidylinositol 3-phosphate 5-kinase isoform X4,True,False,True
duodenase-1 isoform X2,False,False,True
calcium-responsive transcription factor isoform X2,True,False,True
fas-binding factor 1,False,True,False
heterogeneous nuclear ribonucleoprotein H isoform X2,True,True,True
E1A-binding protein p400 isoform X8,False,False,True
volume-regulated anion channel subunit LRRC8C,True,True,True
sterol regulatory element-binding protein 2,False,True,False
kielin/chordin-like protein isoform X1,True,False,True
microtubule-associated protein RP/EB family member 3 isoform X1,True,True,True
metabotropic glutamate receptor 3,True,True,False
palladin-like isoform X1,True,False,False
dysferlin isoform X8,True,True,True
zinc finger protein 177 isoform X4,False,False,True
LOW QUALITY PROTEIN: uncharacterized protein LOC128071316,False,True,False
hippocampus abundant transcript-like protein 1,False,True,False
myosin regulatory light polypeptide 9,True,True,True
stAR-related lipid transfer protein 13 isoform X4,True,False,True
RNA-binding protein Musashi homolog 2 isoform X9,True,False,False
probable E3 SUMO-protein ligase RNF212,False,True,False
"keratin, type II cytoskeletal 80 isoform X2",True,False,True
LOW QUALITY PROTEIN: 2-hydroxyacyl-CoA lyase 2,True,False,False
chloride channel protein 2 isoform X4,True,False,True
putative sodium-coupled neutral amino acid transporter 10 isoform X5,False,True,False
F-BAR domain only protein 1 isoform X3,True,False,True
toll-like receptor 7 isoform X2,True,False,True
mucin-like protein 3,False,True,True
eukaryotic translation initiation factor 4E-binding protein 2,True,True,True
LIM/homeobox protein Lhx8 isoform X3,False,False,True
histone acetyltransferase p300,False,True,False
regulator of nonsense transcripts 3A isoform X8,False,False,True
bis(5'-adenosyl)-triphosphatase isoform X1,False,False,True
E3 ubiquitin-protein ligase makorin-1,True,True,False
collagen alpha-2(IX) chain,True,True,False
complement decay-accelerating factor isoform X11,False,False,True
LOW QUALITY PROTEIN: protocadherin alpha-C1,False,False,True
olfactory receptor 5A1-like,False,False,True
maestro heat-like repeat-containing protein family member 9,True,True,True
fibroblast growth factor 14 isoform X2,True,False,True
"succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",True,True,False
"NACHT, LRR and PYD domains-containing protein 13",True,True,False
juxtaposed with another zinc finger protein 1,True,True,False
CASP8-associated protein 2,True,True,False
ras-related C3 botulinum toxin substrate 2 isoform X1,True,False,True
INO80 complex subunit C,False,True,False
oligodendrocyte-myelin glycoprotein,True,True,True
nuclear pore complex protein Nup50 isoform X2,False,False,True
vascular endothelial growth factor D isoform X2,True,False,True
kinesin-like protein KIF1B isoform X1,True,False,True
phosphoinositide 3-kinase regulatory subunit 5 isoform X1,True,False,True
target of rapamycin complex subunit LST8 isoform X2,True,True,True
YTH domain-containing family protein 3 isoform X2,True,True,True
sialic acid-binding Ig-like lectin 11,True,True,False
transcription factor 12 isoform X1,True,False,True
bromodomain-containing protein 2 isoform X1,True,True,True
uncharacterized protein C7orf57 homolog isoform X1,True,False,True
sodium/hydrogen exchanger 4,True,True,True
guanylate-binding protein 4-like,False,True,False
transmembrane protein 61,False,True,False
galactosylceramide sulfotransferase,False,True,False
SLAIN motif-containing protein 1 isoform X4,False,False,True
serine/threonine-protein kinase 3 isoform X7,False,False,True
ubiquitin carboxyl-terminal hydrolase 45 isoform X2,True,False,True
diphthamide biosynthesis protein 3 isoform X2,True,False,False
ephrin-A1 isoform X2,False,False,True
metabotropic glutamate receptor 1 isoform X1,True,False,False
twinfilin-2 isoform X2,True,False,False
LBH domain-containing protein 2 isoform X2,True,False,False
G1/S-specific cyclin-E1 isoform X2,True,False,True
acid ceramidase isoform X1,False,True,True
proteoglycan 3 isoform X2,False,False,True
interleukin-32 isoform X2,False,False,True
sorting nexin-25 isoform X4,False,False,True
CAP-Gly domain-containing linker protein 1 isoform X9,False,False,True
sorting nexin-9 isoform X2,True,False,True
activating transcription factor 7-interacting protein 1 isoform X1,True,False,True
bromodomain adjacent to zinc finger domain protein 1A isoform X2,True,False,True
E3 ubiquitin-protein ligase NEDD4 isoform X3,True,False,True
zinc finger CCCH domain-containing protein 18 isoform X4,True,False,True
thiamin pyrophosphokinase 1 isoform X5,False,False,True
serine protease 1,True,True,False
"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial isoform X5",False,False,True
putative deoxyribonuclease TATDN3 isoform X7,False,False,True
potassium voltage-gated channel subfamily C member 2,False,True,False
neurofilament heavy polypeptide isoform X2,False,False,True
tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4 isoform X3,False,True,True
serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B beta isoform isoform X5,False,False,True
E3 ubiquitin-protein ligase RNF25 isoform X4,False,True,False
sialic acid-binding Ig-like lectin 10 isoform X3,True,False,True
E3 ubiquitin-protein ligase NEURL1 isoform X1,True,False,True
PAS domain-containing serine/threonine-protein kinase isoform X4,False,False,True
TRAF3-interacting JNK-activating modulator isoform X3,False,False,True
BTB/POZ domain-containing protein KCTD14,True,True,False
retrotransposon Gag-like protein 8C,True,False,False
LOW QUALITY PROTEIN: zinc finger protein 568,True,False,False
cerebral cavernous malformations 2 protein-like isoform X1,True,False,True
probable mitochondrial glutathione transporter SLC25A39 isoform X1,False,True,False
protein EFR3 homolog B isoform X3,True,False,True
aldehyde oxidase 2,False,True,False
orphan sodium- and chloride-dependent neurotransmitter transporter NTT5 isoform X2,False,False,True
kinesin-like protein KIFC2 isoform X8,True,False,True
E3 ubiquitin-protein ligase RNF6 isoform X1,False,False,True
protein spinster homolog 1 isoform X1,False,True,True
protein sidekick-2,False,True,False
glycerol-3-phosphate dehydrogenase 1-like protein,True,True,True
"39S ribosomal protein L38, mitochondrial isoform X1",False,True,False
transmembrane protein 91 isoform X3,False,False,True
calcium-binding protein 39,True,True,True
E3 SUMO-protein ligase PIAS4,True,True,False
ubiquitin-conjugating enzyme E2 D1 isoform X4,False,False,True
uncharacterized protein LOC123465612,False,False,True
transmembrane channel-like protein 8 isoform X4,False,False,True
transmembrane protein 131-like isoform X5,False,False,True
protein phosphatase 1 regulatory subunit 1B isoform X1,False,False,True
beta-soluble NSF attachment protein isoform X1,False,False,True
heterogeneous nuclear ribonucleoprotein H isoform X11,False,False,True
uncharacterized protein C19orf47 homolog isoform X2,True,True,True
non-homologous end joining factor IFFO1 isoform X3,True,False,True
folliculin-interacting protein 2 isoform X2,True,True,True
ecotropic viral integration site 5 protein homolog isoform X8,True,False,True
zinc transporter ZIP3,True,True,False
cationic amino acid transporter 3-like isoform X3,False,False,True
dual specificity protein kinase CLK3,True,True,True
protein jagged-1 isoform X2,False,False,True
poly(A) polymerase alpha isoform X3,True,False,False
coiled-coil-helix-coiled-coil-helix domain-containing protein 5 isoform X2,True,False,True
olfactory receptor 10H3-like,True,True,True
T-cell surface glycoprotein CD1b-1,False,True,False
40S ribosomal protein S27-like isoform X2,False,False,True
apolipoprotein L2-like isoform X2,False,False,True
polypyrimidine tract-binding protein 1 isoform X2,False,True,True
histone-lysine N-methyltransferase PRDM9-like isoform X1,False,False,True
zinc finger protein 140 isoform X4,True,False,False
phosphatidylcholine-sterol acyltransferase,False,True,False
transcription factor IIIB 90 kDa subunit isoform X4,True,False,True
acireductone dioxygenase,True,True,False
pumilio homolog 1 isoform X13,True,False,True
AP-5 complex subunit zeta-1 isoform X1,True,True,True
centriolar coiled-coil protein of 110 kDa,False,True,False
zinc finger protein 77 isoform X3,False,False,True
phospholipid-transporting ATPase IG,False,True,False
all trans-polyprenyl-diphosphate synthase PDSS2 isoform X3,False,False,True
solute carrier family 25 member 44 isoform X4,True,False,True
T-box transcription factor TBX6,True,True,True
"troponin T, fast skeletal muscle isoform X23",False,False,True
uncharacterized protein C8orf88 homolog isoform X1,True,False,True
carnosine synthase 1 isoform X2,True,True,True
AMP deaminase 3,True,False,False
caspase recruitment domain-containing protein 19 isoform X1,True,True,True
aggrecan core protein,False,True,False
vacuolar protein-sorting-associated protein 36 isoform X2,True,False,True
"spectrin beta chain, non-erythrocytic 4",True,True,False
eomesodermin homolog isoform X1,True,False,True
26S proteasome non-ATPase regulatory subunit 10 isoform X2,True,True,True
sentrin-specific protease 2 isoform X3,True,False,True
