Gene_Product,In_WildYak,In_Takin,In_WaterBuffalo
kallikrein-15,True,True,True
"iron-sulfur cluster assembly 2 homolog, mitochondrial isoform X2",True,True,True
homeobox-containing protein 1 isoform X5,True,True,True
cyclin-dependent kinase 13 isoform X1,True,True,True
protein S100-A15A,True,True,True
hemoglobin subunit zeta,True,True,True
E3 ubiquitin-protein ligase RNF135 isoform X1,True,True,True
serine/threonine-protein kinase 17A,True,True,True
histone deacetylase 4 isoform X2,True,True,True
lysosome-associated membrane glycoprotein 2 isoform X1,True,True,True
unconventional myosin-XVIIIa isoform X4,True,True,True
GTPase-activating protein and VPS9 domain-containing protein 1 isoform X3,True,True,True
MAP7 domain-containing protein 1 isoform X1,True,True,True
epsin-2 isoform X1,True,True,True
AN1-type zinc finger protein 2B isoform X1,True,True,True
phosphorylase b kinase regulatory subunit beta isoform X2,True,True,True
nischarin isoform X2,True,True,True
insulin-like growth factor-binding protein 6,True,True,True
forkhead box protein F1,True,True,True
pyroglutamylated RF-amide peptide receptor,True,True,True
pleckstrin homology domain-containing family G member 3 isoform X2,True,True,True
transmembrane protein 180 isoform X2,True,True,True
gap junction beta-1 protein,True,True,True
tetratricopeptide repeat protein 7B isoform X2,True,True,True
NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3,True,True,True
interferon-induced protein with tetratricopeptide repeats 3,True,True,True
interleukin-23 receptor,True,True,True
sorting nexin-3,True,True,True
"protoheme IX farnesyltransferase, mitochondrial",True,True,True
peroxiredoxin-4 isoform X1,True,True,True
serine/threonine-protein kinase WNK1 isoform X5,True,True,True
epidermal growth factor receptor substrate 15 isoform X2,True,True,True
coiled-coil domain-containing protein 194,True,True,True
zinc finger protein ZIC 1,True,True,True
testis-expressed protein 101,True,True,True
zinc finger CCCH domain-containing protein 14 isoform X1,True,True,True
BTB/POZ domain-containing protein KCTD16,True,True,True
general transcription factor 3C polypeptide 5 isoform X1,True,True,True
alanine aminotransferase 2,True,True,True
carbonyl reductase [NADPH] 2,True,True,True
serine protease 23,True,True,True
kinesin-like protein KIF16B isoform X1,True,True,True
popeye domain-containing protein 2 isoform X2,True,True,True
protein rogdi homolog,True,True,True
leucine-rich repeat-containing protein 3,True,True,True
dynamin-1-like protein isoform X3,True,True,True
bestrophin-3 isoform X5,True,True,True
angiomotin-like protein 1 isoform X1,True,True,True
zinc finger CCHC domain-containing protein 3,True,True,True
NOP protein chaperone 1,True,True,True
KRR1 small subunit processome component homolog,True,True,True
ARL14 effector protein-like,True,True,True
ras-like protein family member 12 isoform X1,True,True,True
alpha-sarcoglycan,True,True,True
DDB1- and CUL4-associated factor 7,True,True,True
zinc finger protein 593,True,True,True
glycerol kinase 2,True,True,True
carbohydrate sulfotransferase 7,True,True,True
adhesion G-protein coupled receptor F2,True,True,True
single-stranded DNA-binding protein 4 isoform X4,True,True,True
heterogeneous nuclear ribonucleoprotein F,True,True,True
microfibrillar-associated protein 2 isoform X1,True,True,True
HAUS augmin-like complex subunit 4,True,True,True
olfactory receptor 2S2,True,True,True
DNA-3-methyladenine glycosylase,True,True,True
ribosome production factor 1,True,True,True
microtubule-associated protein 10,True,True,True
amyloid-beta A4 precursor protein-binding family A member 3,True,True,True
C-C motif chemokine 27,True,True,True
cip1-interacting zinc finger protein isoform X5,True,True,True
protein S100-A13,True,True,True
zinc finger protein 576 isoform X2,True,True,True
ras-related protein Rab-18,True,True,True
cathepsin F isoform X2,True,True,True
mitochondrial import receptor subunit TOM40 homolog,True,True,True
"3-hydroxyanthranilate 3,4-dioxygenase",True,True,True
"SRA stem-loop-interacting RNA-binding protein, mitochondrial",True,True,True
sideroflexin-3,True,True,True
PLAC8-like protein 1,True,True,True
KAT8 regulatory NSL complex subunit 2 isoform X3,True,True,True
"inositol 1,4,5-trisphosphate receptor-interacting protein-like 2",True,True,True
receptor-type tyrosine-protein phosphatase N2,True,True,True
urea transporter 2,True,True,True
clathrin heavy chain 1 isoform X3,True,True,True
apoptosis regulator Bcl-2 isoform X2,True,True,True
SH2 domain-containing protein 3C isoform X2,True,True,True
uracil nucleotide/cysteinyl leukotriene receptor,True,True,True
olfactory receptor 7D2,True,True,True
dnaJ homolog subfamily B member 9,True,True,True
ras-related protein Rab-8B,True,True,True
fibroblast growth factor receptor 1 isoform X5,True,True,True
myosin-7B isoform X2,True,True,True
lysine-specific demethylase 5C isoform X8,True,True,True
beta-1 adrenergic receptor,True,True,True
rho guanine nucleotide exchange factor 40 isoform X2,True,True,True
constitutive coactivator of peroxisome proliferator-activated receptor gamma isoform X2,True,True,True
collagen alpha-3(V) chain isoform X2,True,True,True
homeobox-containing protein 1 isoform X3,True,True,True
protoporphyrinogen oxidase isoform X1,True,True,True
uncharacterized protein CXorf66 homolog,True,True,True
thioredoxin domain-containing protein 11 isoform X1,True,True,True
deoxyribonuclease gamma,True,True,True
atrial natriuretic peptide receptor 1,True,True,True
monocarboxylate transporter 10,True,True,True
DNA-binding protein inhibitor ID-1,True,True,True
mortality factor 4-like protein 1 isoform X1,True,True,True
atrial natriuretic peptide receptor 2 isoform X2,True,True,True
E3 ubiquitin-protein ligase listerin,True,True,True
borealin,True,True,True
PDZ and LIM domain protein 7 isoform X4,True,True,True
mediator of RNA polymerase II transcription subunit 13-like isoform X2,True,True,True
phospholipid transfer protein C2CD2L isoform X2,True,True,True
protrudin isoform X1,True,True,True
heterogeneous nuclear ribonucleoprotein U-like protein 1 isoform X2,True,True,True
serine/threonine-protein kinase MRCK beta,True,True,True
thymopoietin isoform X3,True,True,True
F-box only protein 48,True,True,True
calcium-activated chloride channel regulator 4,True,True,True
protein kinase C gamma type,True,True,True
FGGY carbohydrate kinase domain-containing protein isoform X1,True,True,True
sex hormone-binding globulin isoform X2,True,True,True
protein FAM32A,True,True,True
prolyl endopeptidase-like isoform X2,True,True,True
major facilitator superfamily domain-containing protein 9,True,True,True
SH2 domain-containing protein 3C isoform X1,True,True,True
zinc finger and BTB domain-containing protein 21 isoform X2,True,True,True
S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1 isoform X2,True,True,True
interferon-induced transmembrane protein 5,True,True,True
usherin,True,True,True
cytoskeleton-associated protein 5 isoform X2,True,True,True
protein FAM162A,True,True,True
transmembrane and coiled-coil domain-containing protein 4 isoform X1,True,True,True
BUB3-interacting and GLEBS motif-containing protein ZNF207 isoform X4,True,True,True
"keratin, high-sulfur matrix protein, B2C",True,True,True
RNA-binding protein Musashi homolog 2 isoform X1,True,True,True
ER degradation-enhancing alpha-mannosidase-like protein 2,True,True,True
CD44 antigen isoform X3,True,True,True
"eukaryotic translation initiation factor 1A, X-chromosomal",True,True,True
"peptide chain release factor 1-like, mitochondrial isoform X1",True,True,True
ubiquitin carboxyl-terminal hydrolase 1,True,True,True
homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein isoform X1,True,True,True
V-type proton ATPase subunit C 2 isoform X3,True,True,True
lysine-specific demethylase 2A isoform X3,True,True,True
LEM domain-containing protein 2,True,True,True
protein-lysine N-methyltransferase EEF2KMT isoform X1,True,True,True
F-box/SPRY domain-containing protein 1,True,True,True
cardiolipin synthase (CMP-forming) isoform X1,True,True,True
SUN domain-containing protein 1 isoform X2,True,True,True
probable cytosolic iron-sulfur protein assembly protein CIAO1,True,True,True
transmembrane protein 187,True,True,True
ropporin-1A,True,True,True
fibroblast growth factor 16,True,True,True
nuclear receptor subfamily 0 group B member 1,True,True,True
transcription factor SOX-10,True,True,True
rho-related BTB domain-containing protein 3,True,True,True
"splicing factor, proline- and glutamine-rich isoform X1",True,True,True
serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform isoform X6,True,True,True
T-box transcription factor TBX22,True,True,True
GON-4-like protein isoform X1,True,True,True
ETS-related transcription factor Elf-2 isoform X9,True,True,True
serine/arginine repetitive matrix protein 1 isoform X3,True,True,True
U4/U6 small nuclear ribonucleoprotein Prp3 isoform X2,True,True,True
ras association domain-containing protein 3,True,True,True
proteinase-activated receptor 4,True,True,True
E3 ubiquitin-protein ligase DCST1,True,True,True
microtubule-associated serine/threonine-protein kinase 2 isoform X2,True,True,True
replication factor C subunit 2,True,True,True
minor histocompatibility antigen H13 isoform X2,True,True,True
serine/arginine repetitive matrix protein 3,True,True,True
fermitin family homolog 3,True,True,True
cholesterol 25-hydroxylase,True,True,True
pyroglutamyl-peptidase 1-like protein isoform X4,True,True,True
doublesex- and mab-3-related transcription factor 2 isoform X2,True,True,True
protein PERCC1,True,True,True
dipeptidyl peptidase 3 isoform X2,True,True,True
"adrenodoxin, mitochondrial",True,True,True
gamma-crystallin F,True,True,True
poly(A) RNA polymerase GLD2 isoform X2,True,True,True
mediator of RNA polymerase II transcription subunit 26 isoform X1,True,True,True
glucose-6-phosphate 1-dehydrogenase isoform X1,True,True,True
reticulocalbin-2 isoform X1,True,True,True
peptidyl-prolyl cis-trans isomerase FKBP11 isoform X1,True,True,True
protein phosphatase 1 regulatory subunit 3D,True,True,True
negative elongation factor A,True,True,True
ankyrin repeat domain-containing protein SOWAHD,True,True,True
gamma-taxilin,True,True,True
olfactory receptor 4D5,True,True,True
ubiquitin carboxyl-terminal hydrolase 11 isoform X5,True,True,True
isocitrate dehydrogenase [NADP] cytoplasmic,True,True,True
ubiquitin recognition factor in ER-associated degradation protein 1,True,True,True
"nuclear factor of activated T-cells, cytoplasmic 2 isoform X2",True,True,True
otogelin-like protein,True,True,True
tuftelin isoform X2,True,True,True
transmembrane and coiled-coil domain protein 3 isoform X1,True,True,True
cytochrome P450 1B1,True,True,True
LOW QUALITY PROTEIN: inter-alpha-trypsin inhibitor heavy chain H6,True,True,True
RNA binding protein fox-1 homolog 1 isoform X1,True,True,True
zona pellucida sperm-binding protein 4,True,True,True
tenascin isoform X5,True,True,True
cellular retinoic acid-binding protein 2,True,True,True
transmembrane protein 160,True,True,True
splicing factor U2AF 35 kDa subunit isoform X2,True,True,True
"POU domain, class 4, transcription factor 2",True,True,True
"phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform isoform X1",True,True,True
stromal cell-derived factor 2-like protein 1,True,True,True
ubiquitin-like protein ISG15,True,True,True
ras association domain-containing protein 1 isoform X2,True,True,True
leukocyte receptor cluster member 1,True,True,True
chromodomain-helicase-DNA-binding protein 2 isoform X2,True,True,True
kinesin-like protein KIF3B,True,True,True
tenascin isoform X3,True,True,True
taperin,True,True,True
protein-arginine deiminase type-2 isoform X2,True,True,True
SH3 domain-containing kinase-binding protein 1 isoform X1,True,True,True
olfactory receptor 4F15,True,True,True
butyrophilin subfamily 1 member A1-like,True,True,True
carbohydrate sulfotransferase 10 isoform X1,True,True,True
"selenide, water dikinase 2",True,True,True
2-aminoethanethiol dioxygenase,True,True,True
"UMP-CMP kinase 2, mitochondrial",True,True,True
death effector domain-containing protein,True,True,True
retinoic acid receptor RXR-gamma isoform X2,True,True,True
cip1-interacting zinc finger protein isoform X3,True,True,True
ectonucleotide pyrophosphatase/phosphodiesterase family member 1,True,True,True
SREBP regulating gene protein isoform X2,True,True,True
peroxiredoxin-like 2A isoform X1,True,True,True
zinc finger and BTB domain-containing protein 37,True,True,True
transforming acidic coiled-coil-containing protein 1 isoform X1,True,True,True
pleckstrin homology domain-containing family H member 3 isoform X1,True,True,True
corticosteroid-binding globulin,True,True,True
RNA-binding protein with serine-rich domain 1 isoform X2,True,True,True
nuclear pore complex protein Nup98-Nup96 isoform X1,True,True,True
taste receptor type 2 member 3,True,True,True
L-lactate dehydrogenase A-like 6B,True,True,True
grancalcin,True,True,True
"branched-chain-amino-acid aminotransferase, mitochondrial isoform X1",True,True,True
peptidyl-glycine alpha-amidating monooxygenase isoform X3,True,True,True
magnesium transporter NIPA3,True,True,True
"ribosome-releasing factor 2, mitochondrial isoform X3",True,True,True
Krueppel-like factor 1,True,True,True
uncharacterized protein C12orf60 homolog,True,True,True
ubiquitin carboxyl-terminal hydrolase 11 isoform X2,True,True,True
meteorin,True,True,True
F-box only protein 17 isoform X2,True,True,True
zinc finger protein 64 isoform X1,True,True,True
delta-type opioid receptor,True,True,True
lysosome-associated membrane glycoprotein 2 isoform X2,True,True,True
